SaleID,Date,DealerID,CustomerID,VehicleID,DiscountAmount,FinalPrice
S005374,09-01-2024,D029,C04345,V0213,50389.0,453510
S005375,2025-04-21,D043,C00096,V0376,49957.0,574508
S005376,02-27-2025,D018,C04377,V0214,0.0,482137
S005377,05-31-2025,D024,C01442,V0443,101869.0,1171495
S005378,2026-04-03,D045,C03186,V0277,15606.0,764698
S005379,06-04-2026,D021,C04659,V0191,41848.0,481257
S005380,05-14-2025,D006,C04728,V0039,57002.0,2793110
S005381,2025-10-07,D035,C01481,V0104,193490.0,1741419
S005382,2024-10-09,D017,C04999,V0340,0.0,2414622
S005383,2025-02-26,D014,C01496,V0178,252291.0,2901353
S005384,2024-12-03,D006,C00408,V0299,140922.0,2677525
S005385,2026-06-01,D040,C02430,V0420,58886.0,2885425
S005386,2025-07-02,D002,C03867,V0426,34158.0,1673775
S005387,2024-11-10,D026,C02059,V0347,0.0,1188542
S005388,03/01/2025,D039,C02093,V0320,87778.0,790003
S005389,2026-06-24,D045,C03692,V0485,142460.0,2706750
S005390,2026-06-11,D047,C00661,V0038,,1372795
S005391,03-18-2025,D035,C00394,V0022,188160.0,2163852
S005392,2025-03-16,D013,C00516,V0358,52675.0,1000835
S005393,2026-04-30,D048,C02584,V0335,303894.0,2735049
S005394,24/05/2026,D030,C02702,V0056,113533.0,2157129
S005395,2024-10-01,D028,C04605,V0248,0.0,628608
S005396,26/12/2024,D043,C04144,V0478,156872.0,1804034
S005397,2026-08-02,D044,C01102,V0211,224058.0,2016523
S005398,2024-12-24,D031,C02944,V0426,85396.0,1622537
S005399,15/08/2025,D046,C01896,V0228,,1985157
S005400,12/10/2025,D047,C03201,V0164,57269.0,2806184
S005401,09-30-2025,D030,C01874,V0448,0.0,757942
S005402,25/03/2025,D044,C03297,V0211,224058.0,2016523
S005403,04-17-2025,D048,C04768,V0425,10373.0,508311
S005404,2026-07-13,D034,C03371,V0093,0.0,2773341
S005405,29/06/2025,D011,C03793,V0127,,2950886
S005406,2026-01-07,D016,C03531,V0163,0.0,1128510
S005407,08-01-2025,D047,C04661,V0103,255281.0,2297529
S005408,2025-05-30,D034,C01739,V0029,63728.0,1210844
S005409,10-30-2024,D023,C01413,V0093,221867.0,2551474
S005410,08-20-2025,D007,C02830,V0391,0.0,561137
S005411,07-10-2025,D032,C03651,V0427,,1858997
S005412,2026-01-17,D040,C02644,V0346,35159.0,1722828
S005413,2024-10-04,D033,C99999,V0472,155492.0,1788159
S005414,05-08-2025,D020,C00769,V0402,17352.0,850274
S005415,2025-10-11,D029,C00268,V0303,124906.0,1124157
S005416,2025-02-07,D020,C04988,V0084,218165.0,1963488
S005417,2025-01-12,D015,C99999,V0404,0.0,2998456
S005418,2026-08-08,D042,C01517,V0493,82312.0,946595
S005419,2025-07-16,D037,C02980,V0054,56452.0,2766167
S005420,2025-05-04,D040,C03042,V0269,28668.0,544707
S005421,08-22-2025,D009,C00353,V0205,83580.0,1588032
S005422,2025-06-11,D030,C00986,V0349,121208.0,2302966
S005423,2025-03-14,D032,C00589,V0318,0.0,3090972
S005424,2025-04-16,D002,C02287,V0310,,2749242
S005425,2026-07-02,D017,C02062,V0109,0.0,1927476
S005426,29/03/2026,D029,C03714,V0468,166570.0,1915559
S005427,2025-02-12,D041,C01875,V0047,0.0,1738891
S005428,2025-02-25,D040,C01677,V0181,97336.0,876027
S005429,2026-01-31,D037,C04015,V0090,129613.0,2462654
S005430,2025-08-09,D014,C01038,V0141,70559.0,635032
S005431,2025-12-05,D044,C04010,V0084,0.0,2181653
S005432,2026-04-14,D036,C02645,V0126,0.0,1186471
S005433,01-26-2026,D037,C00558,V0195,101522.0,1167513
S005434,01/12/2025,D005,C04116,V0153,,2057976
S005435,08-18-2025,D025,C02189,V0266,132714.0,1194432
S005436,2025-08-22,D024,C01544,V0294,0.0,1495129
S005437,2026-01-13,D040,C02591,V0129,304857.0,2743719
S005438,2025-05-03,D018,C04955,V0171,25203.0,1234991
S005439,2025-04-18,D007,C00437,V0007,41043.0,779836
S005440,07/05/2025,D024,C02461,V0493,20578.0,1008329
S005441,2026-04-14,D017,C02174,V0109,154198.0,1773278
S005442,2024-08-24,D036,C02834,V0170,208072.0,2392837
S005443,08-22-2024,D004,C02954,V0464,217852.0,2505310
S005444,2026-07-22,D007,C00113,V0164,143172.0,2720281
S005445,06/12/2025,D004,C03676,V0117,,2811658
S005446,2025-08-25,D011,C03092,V0125,65131.0,3191458
S005447,2026-06-16,D018,C02094,V0013,157977.0,1421793
S005448,05-30-2026,D033,C00826,V0490,0.0,1179108
S005449,12-13-2024,D012,C03616,V0364,0.0,2904527
S005450,2025-09-07,D011,C02778,V0498,146233.0,1316106
S005451,09-19-2025,D038,C02497,V0404,239876.0,2758580
S005452,09-02-2024,D047,C03323,V0438,270155.0,2431403
S005453,2026-05-08,D038,C04973,V0018,0.0,821009
S005454,08-15-2024,D037,C01287,V0422,0.0,1961289
S005455,2025-09-15,D040,C01131,V0496,55692.0,640462
S005456,09-09-2025,D036,C01993,V0324,0.0,2421988
S005457,03/07/2026,D019,C02874,V0029,127457.0,1147115
S005458,2025-07-25,D006,C02281,V0267,170611.0,1535502
S005459,2025-07-21,D026,C01847,V0083,245007.0,2205071
S005460,03-07-2025,D042,C02649,V0306,149858.0,1723368
S005461,2026-02-16,D048,C00677,V0305,12781.0,626318
S005462,07-08-2025,D020,C01936,V0229,184146.0,2117688
S005463,2025-11-29,D047,C04971,V0242,0.0,2967380
S005464,19/07/2025,D008,C01539,V0190,177988.0,1601893
S005465,01-25-2026,D031,C01325,V0388,37116.0,1818703
S005466,2025-11-17,D029,C01589,V0141,56447.0,649144
S005467,2026-07-23,D010,C03944,V0465,43678.0,2140253
S005468,2026-06-16,D028,C04104,V0386,0.0,1465741
S005469,02/09/2024,D012,C02834,V0223,37040.0,1814987
S005470,06-21-2025,D007,C03990,V0241,53342.0,2613786
S005471,2025-03-15,D047,C01352,V0115,123876.0,1424579
S005472,2026-06-03,D008,C02992,V0025,162865.0,3094438
S005473,01-10-2026,D019,C02589,V0499,183595.0,2111351
S005474,2024-11-02,D023,C02401,V0389,57096.0,2797739
S005475,2024-08-09,D005,C03420,V0186,0.0,1670707
S005476,2024-10-16,D041,C01195,V0342,,2440756
S005477,2026-03-08,D011,C00074,V0368,48478.0,557506
S005478,07/09/2025,D014,C00521,V0437,51224.0,2509980
S005479,2025-12-28,D035,C03743,V0011,182201.0,2095312
S005480,06-06-2026,D040,C00204,V0020,143158.0,1646324
S005481,01/08/2026,D024,C04912,V0034,60310.0,693568
S005482,2025-05-14,D007,C01792,V0466,0.0,1652663
S005483,2026-05-01,D002,C02073,V0037,171338.0,1542049
S005484,01-15-2025,D037,C02512,V0371,97748.0,1857217
S005485,2026-05-20,D046,C03820,V0491,308082.0,2772742
S005486,2025-06-21,D029,C02196,V0460,125580.0,1444178
S005487,04-08-2025,D029,C04927,V0027,106882.0,961941
S005488,2025-08-05,D048,C03061,V0262,197635.0,2272812
S005489,2024-12-09,D036,C03470,V0126,118647.0,1067824
S005490,2026-04-06,D048,C02543,V0255,65108.0,1237069
S005491,11-06-2024,D027,C02119,V0155,41785.0,2047474
S005492,2025-11-07,D047,C02540,V0002,0.0,1857530
S005493,07-16-2026,D044,C04815,V0130,0.0,1423712
S005494,09/05/2025,D041,C04064,V0090,259226.0,2333041
S005495,2026-04-04,D031,C02178,V0175,0.0,681124
S005496,2025-07-24,D045,C00284,V0386,,1465741
S005497,10/06/2026,D017,C04221,V0177,159848.0,3037121
S005498,06-03-2025,D043,C02831,V0098,0.0,857769
S005499,23/01/2026,D038,C02676,V0028,22473.0,1101205
S005500,2025-12-16,D029,C01984,V0283,0.0,2701294
S005501,2026-07-01,D032,C04087,V0149,107788.0,1239570
S005502,2025-11-08,D041,C02345,V0389,142741.0,2712094
S005503,01-12-2025,D013,C01599,V0342,244075.0,2196681
S005504,13/11/2024,D025,C00462,V0216,0.0,747149
S005505,2026-02-20,D018,C01979,V0446,16004.0,784227
S005506,2025-05-22,D019,C04640,V0168,73209.0,658890
S005507,2025-08-28,D050,C02218,V0162,0.0,1815269
S005508,03/06/2025,D045,C01558,V0087,,1366498
S005509,26/07/2025,D028,C01933,V0415,30136.0,572585
S005510,2025-11-10,D028,C02139,V0415,12054.0,590667
S005511,2025-06-03,D004,C04017,V0310,219939.0,2529303
S005512,2026-02-21,D016,C04707,V0214,9642.0,472495
S005513,06-29-2025,D040,C01169,V0420,235544.0,2708767
S005514,2024-08-19,D038,C03435,V0010,105949.0,1218417
S005515,2025-07-16,D030,C02942,V0125,65131.0,3191458
S005516,18/10/2025,D032,C02187,V0325,27781.0,527839
S005517,2025-10-01,D038,C01307,V0380,265438.0,2388950
S005518,03-17-2025,D029,C01300,V0258,0.0,2012807
S005519,2025-08-26,D024,C01843,V0279,0.0,1665330
S005520,2026-04-17,D037,C01202,V0457,46593.0,2283083
S005521,2025-06-25,D006,C01693,V0452,30150.0,572852
S005522,26/04/2026,D005,C03612,V0234,,1466656
S005523,10-03-2024,D030,C01310,V0056,181652.0,2089010
S005524,2024-12-05,D042,C01130,V0205,133728.0,1537884
S005525,2025-12-24,D036,C01510,V0449,97203.0,1117843
S005526,2025-09-18,D024,C02759,V0405,102863.0,1182929
S005527,2024-10-11,D012,C00633,V0292,0.0,1638861
S005528,2026-07-18,D040,C02037,V0496,0.0,696154
S005529,2024-09-26,D035,C03990,V0319,50411.0,453703
S005530,2026-05-05,D035,C01500,V0244,0.0,1902946
S005531,24/05/2026,D009,C03313,V0497,14925.0,731368
S005532,2026-02-04,D028,C00342,V0415,48217.0,554504
S005533,2025-06-21,D050,C00068,V0456,0.0,1627749
S005534,12-29-2025,D018,C02438,V0232,136806.0,2599323
S005535,11-25-2024,D038,C04750,V0425,41494.0,477190
S005536,2024-09-23,D026,C01932,V0393,0.0,779280
S005537,20/03/2026,D014,C03738,V0412,212294.0,1910647
S005538,2025-02-03,D033,C00145,V0292,0.0,1638861
S005539,06-15-2025,D042,C04423,V0450,38827.0,737732
S005540,2025-02-13,D021,C03056,V0160,112320.0,2134086
S005541,2025-11-13,D032,C03863,V0225,,1045823
S005542,2024-10-26,D044,C00747,V0291,0.0,2402709
S005543,2025-03-05,D029,C00397,V0320,70222.0,807559
S005544,30/06/2025,D032,C02815,V0006,0.0,1971711
S005545,08-21-2025,D029,C00714,V0320,87778.0,790003
S005546,2025-12-19,D032,C04726,V0318,247277.0,2843695
S005547,2025-07-30,D046,C04647,V0332,32151.0,1575419
S005548,18/10/2025,D036,C02099,V0469,219027.0,2518822
S005549,03-21-2026,D002,C03746,V0345,43015.0,2107739
S005550,2025-05-06,D024,C03632,V0113,105210.0,1999005
S005551,2024-12-17,D008,C02551,V0189,64692.0,1229158
S005552,2024-11-07,D008,C01318,V0210,211488.0,1903397
S005553,12-29-2024,D046,C02437,V0311,128269.0,1154426
S005554,2025-03-23,D038,C00635,V0040,0.0,1415203
S005555,2025-04-16,D020,C04427,V0454,185398.0,2132082
S005556,2024-09-07,D030,C00404,V0491,246465.0,2834359
S005557,10-23-2024,D017,C03272,V0353,29619.0,1451377
S005558,2025-08-01,D018,C03909,V0427,92949.0,1766048
S005559,2024-10-06,D040,C03329,V0315,73156.0,841298
S005560,2025-10-01,D048,C03768,V0097,29724.0,1456499
S005561,24/12/2024,D027,C00872,V0443,101869.0,1171495
S005562,07-06-2026,D004,C03663,V0197,39320.0,747080
S005563,2025-07-23,D007,C00263,V0350,67304.0,1278789
S005564,2026-01-13,D042,C00898,V0407,133477.0,2536071
S005565,2025-09-26,D015,C01962,V0039,57002.0,2793110
S005566,2026-06-26,D023,C01432,V0389,142741.0,2712094
S005567,2025-10-26,D004,C00245,V0126,59323.0,1127148
S005568,2026-06-20,D047,C02182,V0099,40212.0,764040
S005569,2026-05-25,D032,C03965,V0261,220240.0,1982167
S005570,2026-06-20,D004,C00098,V0408,48279.0,555214
S005571,2025-10-04,D023,C02747,V0160,0.0,2246406
S005572,2025-01-05,D041,C01530,V0399,0.0,2611128
S005573,07-28-2025,D013,C02821,V0400,120645.0,1387424
S005574,2026-01-20,D013,C04550,V0420,235544.0,2708767
S005575,03/06/2025,D018,C02287,V0091,,539181
S005576,2025-05-21,D049,C03213,V0474,,901534
S005577,2026-01-22,D006,C02141,V0434,233885.0,2104969
S005578,2025-07-14,D041,C03178,V0178,252291.0,2901353
S005579,2026-05-31,D011,C03851,V0422,0.0,1961289
S005580,17/06/2025,D015,C00084,V0489,0.0,2548291
S005581,2026-02-01,D048,C04617,V0455,52177.0,2556679
S005582,2024-10-20,D008,C02391,V0440,63313.0,3102354
S005583,08-15-2025,D019,C02031,V0012,0.0,848568
S005584,08-06-2026,D017,C01638,V0473,30773.0,1507903
S005585,2025-02-15,D018,C04166,V0129,304857.0,2743719
S005586,08/02/2025,D042,C02279,V0331,0.0,1714819
S005587,2026-07-07,D015,C04612,V0491,308082.0,2772742
S005588,26/05/2025,D038,C04314,V0390,137455.0,1580739
S005589,22/02/2026,D014,C02444,V0241,133356.0,2533772
S005590,2026-04-02,D045,C03961,V0205,167161.0,1504451
S005591,2025-08-25,D004,C01696,V0111,0.0,856428
S005592,2026-04-02,D012,C00630,V0204,0.0,838946
S005593,2025-04-17,D031,C01326,V0041,321759.0,2895834
S005594,2026-02-11,D039,C00207,V0334,252754.0,2274790
S005595,2025-05-30,D001,C01312,V0460,78487.0,1491271
S005596,2024-12-17,D035,C02273,V0261,,2202407
S005597,2026-07-22,D041,C04831,V0222,21122.0,1035014
S005598,03-09-2025,D003,C01481,V0199,63679.0,1209903
S005599,06-02-2025,D022,C03524,V0217,0.0,2852239
S005600,2026-03-28,D036,C04746,V0312,166786.0,1501078
S005601,10-28-2024,D020,C01566,V0454,0.0,2317480
S005602,2025-10-12,D001,C00505,V0026,234974.0,2114768
S005603,25/01/2025,D036,C02286,V0170,0.0,2600909
S005604,01/01/2026,D025,C04429,V0115,154845.0,1393610
S005605,2025-08-28,D018,C00784,V0054,225809.0,2596810
S005606,2025-12-24,D002,C04949,V0214,9642.0,472495
S005607,2025-12-27,D008,C02703,V0076,107861.0,970752
S005608,2026-01-25,D019,C00807,V0194,89964.0,1034588
S005609,2024-09-19,D034,C04334,V0203,110172.0,1266988
S005610,2025-10-22,D001,C02021,V0334,252754.0,2274790
S005611,2026-03-26,D007,C04085,V0274,102728.0,1181380
S005612,2025-07-25,D031,C04625,V0371,195496.0,1759469
S005613,2026-05-21,D042,C00478,V0233,0.0,1619869
S005614,2024-12-31,D019,C00094,V0366,273695.0,2463257
S005615,18/11/2024,D012,C03909,V0407,213563.0,2455985
S005616,10/02/2026,D025,C01665,V0247,37674.0,1846033
S005617,31/01/2025,D017,C00944,V0382,51017.0,459162
S005618,2026-01-04,D007,C04842,V0130,71185.0,1352527
S005619,03-31-2026,D044,C02873,V0019,58378.0,1109189
S005620,2025-10-26,D020,C02493,V0255,26043.0,1276134
S005621,2026-02-22,D032,C01398,V0234,73332.0,1393324
S005622,04/03/2026,D006,C00351,V0333,25087.0,476655
S005623,11-29-2025,D013,C00447,V0208,122991.0,1414399
S005624,07/02/2025,D044,C04286,V0382,40814.0,469365
S005625,10-08-2024,D029,C01384,V0335,151947.0,2886996
S005626,2026-07-10,D041,C04219,V0201,180661.0,1625951
S005627,2025-09-15,D045,C00778,V0317,223634.0,2571803
S005628,2026-02-16,D008,C01925,V0039,0.0,2850112
S005629,2024-11-06,D033,C02965,V0435,0.0,1805056
S005630,2025-09-04,D020,C04786,V0168,36604.0,695495
S005631,2024-10-10,D046,C00995,V0264,292740.0,2634667
S005632,2025-06-04,D012,C01524,V0223,0.0,1852027
S005633,12-04-2025,D012,C03609,V0364,0.0,2904527
S005634,2025-07-07,D009,C03292,V0488,64677.0,1228877
S005635,09/11/2025,D034,C03323,V0224,0.0,484206
S005636,07/09/2025,D023,C00837,V0093,277334.0,2496007
S005637,2024-08-12,D016,C04843,V0360,159691.0,1399072
S005638,07/10/2025,D037,C02268,V0198,0.0,2792830
S005639,27/01/2026,D041,C02284,V0342,0.0,2440756
S005640,2026-02-04,D030,C02830,V0049,117240.0,2227579
S005641,2025-10-01,D048,C04023,V0414,42810.0,813409
S005642,05-15-2025,D029,C04357,V0484,0.0,2577814
S005643,2024-12-23,D050,C03801,V0396,79237.0,1505518
S005644,2025-09-05,D016,C02756,V0214,9642.0,472495
S005645,2026-05-09,D002,C04265,V0214,48213.0,433924
S005646,03/11/2025,D024,C01373,V0289,131411.0,2496810
S005647,2026-07-26,D006,C00018,V0039,228008.0,2622104
S005648,05-02-2026,D021,C00963,V0449,0.0,1215046
S005649,2026-03-31,D043,C04250,V0167,31893.0,1562768
S005650,2025-10-23,D032,C00052,V0393,15585.0,763695
S005651,2024-10-19,D015,C04316,V0362,275505.0,2479550
S005652,2024-12-13,D049,C01646,V0413,0.0,1185629
S005653,2026-05-15,D038,C03267,V0104,0.0,1934909
S005654,12-01-2024,D015,C02837,V0362,275505.0,2479550
S005655,2025-02-05,D012,C03102,V0113,168337.0,1935878
S005656,2025-12-29,D038,C02557,V0469,136892.0,2600957
S005657,02-01-2025,D044,C00048,V0345,172060.0,1978694
S005658,2025-11-06,D050,C00035,V0476,53825.0,618994
S005659,07/11/2025,D037,C00897,V0080,153268.0,2912098
S005660,2025-10-30,D049,C02784,V0165,35615.0,1745183
S005661,2025-07-06,D031,C00282,V0090,207381.0,2384886
S005662,25/10/2025,D033,C00745,V0066,22723.0,1113451
S005663,2024-12-30,D021,C03150,V0185,40579.0,1988403
S005664,2026-01-08,D038,C04009,V0404,239876.0,2758580
S005665,2025-09-25,D039,C04864,V0039,228008.0,2622104
S005666,04-12-2026,D025,C01348,V0367,159397.0,1833073
S005667,2026-08-03,D003,C02183,V0215,112398.0,1011589
S005668,2026-03-20,D040,C00577,V0118,0.0,723763
S005669,2026-08-03,D035,C04208,V0217,57273.0,2806391
S005670,2026-02-05,D037,C00140,V0341,50689.0,2483781
S005671,2025-01-03,D007,C01411,V0407,0.0,2669548
S005672,2024-12-15,D021,C01301,V0300,21037.0,1030842
S005673,04/10/2024,D043,C01823,V0037,0.0,1713387
S005674,2025-12-18,D023,C00596,V0389,142741.0,2712094
S005675,2025-09-07,D010,C01768,V0281,134383.0,1209448
S005676,2026-07-07,D002,C01271,V0092,0.0,490337
S005677,2026-01-10,D041,C04253,V0126,23729.0,1162742
S005678,12/04/2025,D016,C04087,V0181,97336.0,876027
S005679,2024-10-28,D050,C03713,V0165,0.0,1769949
S005680,24/12/2025,D023,C04338,V0379,23960.0,1174047
S005681,02-01-2025,D018,C02217,V0157,0.0,3188327
S005682,2025-07-28,D030,C04763,V0317,279543.0,2515894
S005683,06-22-2026,D049,C00201,V0131,0.0,814470
S005684,2025-10-14,D026,C02587,V0168,0.0,732099
S005685,2026-07-30,D020,C04817,V0500,222061.0,2553704
S005686,2026-01-04,D011,C01682,V0068,68028.0,782327
S005687,2026-05-08,D005,C04348,V0183,237850.0,2735284
S005688,2025-07-29,D050,C00698,V0194,112455.0,1012097
S005689,2024-11-26,D005,C03835,V0285,75563.0,1435702
S005690,2025-08-25,D032,C01878,V0355,318764.0,2868882
S005691,07-13-2026,D030,C03592,V0061,262674.0,2364066
S005692,2026-05-15,D004,C03340,V0069,237610.0,2138492
S005693,2024-10-19,D011,C01975,V0395,37159.0,706032
S005694,2025-03-23,D032,C03174,V0048,59999.0,1139988
S005695,09/07/2025,D047,C00359,V0010,105949.0,1218417
S005696,2025-05-08,D036,C04598,V0263,137333.0,2609343
S005697,30/07/2025,D023,C03756,V0093,138667.0,2634674
S005698,2025-05-31,D004,C01183,V0488,64677.0,1228877
S005699,2024-11-23,D001,C03766,V0421,142340.0,1281060
S005700,2025-11-03,D039,C04028,V0185,0.0,2028982
S005701,11-03-2025,D040,C01298,V0269,11467.0,561908
S005702,17/06/2025,D041,C02236,V0046,59868.0,1137494
S005703,2026-05-13,D018,C02918,V0458,187454.0,1687094
S005704,2025-10-09,D045,C02610,V0133,0.0,2659719
S005705,2026-03-19,D023,C03602,V0040,113216.0,1301987
S005706,2025-06-26,D002,C00504,V0190,88994.0,1690887
S005707,13/05/2025,D014,C02685,V0356,45811.0,2244778
S005708,12-24-2025,D013,C00502,V0120,71084.0,817472
S005709,2024-11-05,D017,C00722,V0116,130927.0,1505661
S005710,2026-06-18,D048,C01004,V0398,0.0,2477312
S005711,2026-04-12,D020,C04911,V0247,188370.0,1695337
S005712,2025-06-01,D019,C00259,V0072,138369.0,1245326
S005713,2025-01-24,D001,C00204,V0417,,1220809
S005714,20/11/2025,D022,C04068,V0429,190919.0,1718273
S005715,2025-02-21,D008,C04476,V0456,32554.0,1595195
S005716,2024-11-22,D027,C03444,V0443,127336.0,1146028
S005717,2024-09-22,D039,C00799,V0318,0.0,3090972
S005718,2024-11-21,D020,C02848,V0195,126903.0,1142132
S005719,2025-12-04,D046,C01265,V0394,,2126953
S005720,2025-12-15,D029,C02732,V0106,56642.0,2775463
S005721,2024-09-06,D040,C04822,V0181,0.0,973363
S005722,2025-07-09,D050,C04781,V0373,0.0,1682962
S005723,2026-03-24,D046,C00249,V0172,61246.0,704341
S005724,13/09/2025,D001,C00527,V0399,208890.0,2402238
S005725,2025-03-28,D042,C04603,V0001,0.0,517468
S005726,28/10/2025,D018,C00558,V0082,197070.0,2266310
S005727,2026-07-06,D030,C04007,V0429,0.0,1909192
S005728,2025-02-28,D004,C00017,V0382,10203.0,499976
S005729,2025-06-22,D019,C01078,V0396,0.0,1584755
S005730,2025-10-14,D024,C03046,V0389,0.0,2854835
S005731,04/07/2025,D013,C00357,V0208,0.0,1537390
S005732,2025-09-25,D013,C01220,V0321,38929.0,1907564
S005733,2026-07-23,D028,C03839,V0324,121099.0,2300889
S005734,13/05/2026,D038,C00924,V0035,209667.0,2411175
S005735,07-18-2025,D044,C02993,V0057,,1567793
S005736,2024-09-24,D013,C00605,V0007,82087.0,738792
S005737,03-31-2025,D023,C99999,V0445,11204.0,549001
S005738,07-11-2025,D027,C00920,V0284,207625.0,1868625
S005739,2025-01-03,D038,C01794,V0056,45413.0,2225249
S005740,2024-10-20,D008,C02516,V0369,54645.0,1038268
S005741,2026-07-14,D024,C00578,V0092,24516.0,465821
S005742,2025-05-14,D011,C00461,V0295,0.0,2178428
S005743,15/07/2026,D003,C00831,V0476,13456.0,659363
S005744,2025-10-17,D035,C04429,V0375,38654.0,1897088
S005745,24/03/2025,D035,C01806,V0142,,3140182
S005746,2024-10-28,D034,C04963,V0244,0.0,1902946
S005747,30/11/2024,D019,C01922,V0489,254829.0,2293462
S005748,2025-12-24,D001,C02137,V0417,0.0,1220809
S005749,2026-05-26,D023,C04652,V0185,,2028982
S005750,2025-07-12,D027,C01090,V0182,51533.0,979139
S005751,07/02/2026,D011,C04711,V0163,56425.0,1072085
S005752,2025-10-26,D003,C03939,V0390,85909.0,1632285
S005753,2026-03-01,D045,C02818,V0352,42481.0,2081600
S005754,11-10-2024,D027,C03567,V0183,297313.0,2675821
S005755,16/10/2025,D048,C01348,V0182,82453.0,948219
S005756,30/12/2025,D002,C02739,V0414,17124.0,839095
S005757,05/08/2026,D044,C02817,V0171,63009.0,1197185
S005758,2025-05-04,D040,C03004,V0047,86944.0,1651947
S005759,19/04/2025,D017,C03487,V0475,116006.0,2204120
S005760,2025-07-03,D006,C01508,V0172,38279.0,727308
S005761,2024-09-11,D038,C01652,V0018,16420.0,804589
S005762,2025-07-04,D035,C01247,V0122,130055.0,1495638
S005763,21/01/2026,D029,C02918,V0231,80755.0,928687
S005764,05-30-2025,D024,C00731,V0045,112322.0,2134123
S005765,2024-11-02,D046,C01092,V0464,54463.0,2668699
S005766,2024-11-24,D033,C01698,V0053,0.0,1164844
S005767,2026-07-24,D002,C01128,V0123,50091.0,2454470
S005768,2026-04-28,D046,C00383,V0379,0.0,1198007
S005769,2024-12-24,D006,C01429,V0150,74203.0,1409860
S005770,2025-01-30,D004,C03449,V0039,142505.0,2707607
S005771,2024-11-15,D032,C01320,V0336,282234.0,2540107
S005772,18/02/2026,D015,C04641,V0219,99269.0,1886121
S005773,10/04/2026,D018,C02063,V0312,133429.0,1534435
S005774,14/07/2026,D050,C03192,V0235,,1080487
S005775,2026-05-01,D048,C04109,V0242,237390.0,2729990
S005776,2026-03-11,D042,C03277,V0460,156975.0,1412783
S005777,03-28-2026,D045,C00010,V0464,136158.0,2587004
S005778,11-29-2024,D013,C00025,V0112,0.0,1647723
S005779,2026-02-03,D004,C00595,V0168,58567.0,673532
S005780,2026-06-19,D044,C03162,V0291,192216.0,2210493
